,id,op_type,district,street,rooms,area,floor,total_floors,house_seria,house_type,condition
4154,9154,For rent,Krasta r-ns,Salacas 1,1,30.0,3.0,4.0,Renov.,Brick,All amenities
4156,9156,For rent,centrs,J. Daliņa 2,2,39.0,1.0,5.0,LT proj.,Masonry,All amenities
4160,9160,For rent,centrs,Valdemāra 106,3,87.0,2.0,6.0,Staļina,Masonry,All amenities
4161,9161,For rent,centrs,Valdemāra 83,2,43.0,7.0,7.0,Renov.,Brick,All amenities
4162,9162,For rent,Grīziņkalns,Rūdolfa 1,2,42.0,2.0,5.0,Renov.,Masonry,All amenities
4163,9163,For rent,centrs,Lāčplēša 48,2,52.0,2.0,6.0,Renov.,Masonry,All amenities
4164,9164,For rent,centrs,Tallinas 35,2,45.0,2.0,5.0,P. kara,Brick,All amenities
4165,9165,For rent,Ķengarags,Krustpils 123a,1,19.0,3.0,3.0,Renov.,Brick,All amenities
4171,9171,For rent,Purvciems,Zvaigznāja g. 3,1,28.0,3.0,5.0,LT proj.,Panel,All amenities
4173,9173,For rent,centrs,Riepnieku 2,1,56.0,2.0,6.0,Staļina,Brick,All amenities
4174,9174,For rent,Vecmīlgrāvis,Gāles 17,1,20.0,2.0,5.0,Specpr.,Brick-Panel,All amenities
4177,9177,For rent,Sarkandaugava,Tvaika 14,2,35.0,4.0,5.0,Hrušč.,Brick-Panel,All amenities
4179,9179,For rent,Ķengarags,Lokomotīves 44,2,39.0,5.0,5.0,LT proj.,Panel,All amenities
4180,9180,For rent,Šampēteris-Pleskodāle,Lielirbes 13,3,90.0,20.0,30.0,Jaun.,Panel-Brick,All amenities
4181,9181,For rent,Šampēteris-Pleskodāle,Lielirbes 13,3,90.0,21.0,30.0,Jaun.,Panel-Brick,All amenities
4182,9182,For rent,Krasta r-ns,Balvu 13,2,52.0,2.0,5.0,Specpr.,Brick,All amenities
4185,9185,For rent,centrs,Bruņinieku 44,3,72.0,5.0,5.0,P. kara,Brick,All amenities
4186,9186,For rent,Šampēteris-Pleskodāle,Astras 10a,1,40.0,2.0,3.0,Priv. m.,Masonry,All amenities
4187,9187,For rent,centrs,Stabu 92,3,103.0,3.0,6.0,Renov.,Masonry,All amenities
4188,9188,For rent,centrs,Bruņinieku 72,2,52.0,2.0,3.0,Jaun.,Masonry,Partial amenities
4191,9191,For rent,Maskavas priekšpilsēta,Kalna 11,1,26.0,4.0,5.0,P. kara,Brick,All amenities
4197,9197,For rent,centrs,Brīvības 106,2,36.0,1.0,5.0,Renov.,Brick-Panel,All amenities
4198,9198,For rent,Āgenskalns,Kapseļu 4a,2,54.0,3.0,3.0,Staļina,Brick,All amenities
4200,9200,For rent,Teika,Apes 5,1,27.0,3.0,5.0,Hrušč.,Brick-Panel,All amenities
4201,9201,For rent,Krasta r-ns,Salacas 1,1,33.0,3.0,4.0,Renov.,Brick,All amenities
4205,9205,For rent,centrs,Valdemāra 69,1,20.0,1.0,5.0,Renov.,Masonry,All amenities
4206,9206,For rent,Šampēteris-Pleskodāle,Lielirbes 13,3,90.0,15.0,30.0,Jaun.,Panel-Brick,All amenities
4209,9209,For rent,Čiekurkalns,Ezermalas 2/2,1,35.0,9.0,12.0,Specpr.,Brick,All amenities
4210,9210,For rent,Imanta,Anniņmuižas bulvāris 38,2,60.0,2.0,17.0,Jaun.,Masonry,All amenities
4218,9218,For rent,centrs,Merķeļa 3,1,14.0,3.0,5.0,P. kara,Brick,All amenities
4221,9221,For rent,Zolitūde,Ruses 7,1,43.0,7.0,9.0,119.,Panel,All amenities
4224,9224,For rent,Zolitūde,Ruses 16,1,37.0,5.0,9.0,119.,Panel,All amenities
4225,9225,For rent,Šampēteris-Pleskodāle,Lielirbes 11,2,68.0,15.0,25.0,Jaun.,Masonry,All amenities
4226,9226,For rent,Teika,Palmu 5,2,50.0,1.0,6.0,Specpr.,Brick,All amenities
4227,9227,For rent,Pļavnieki,Pļavnieku 8,2,50.0,9.0,4.0,602.,Panel,All amenities
4230,9230,For rent,centrs,Riepnieku 4,2,53.0,3.0,5.0,P. kara,Masonry,All amenities
4231,9231,For rent,Jugla,Juglas 1,2,48.0,5.0,5.0,LT proj.,Brick-Panel,All amenities
4234,9234,For rent,Ķengarags,Prūšu 1,1,32.0,3.0,5.0,LT proj.,Panel,All amenities
4237,9237,For rent,Vecrīga,Kalēju 47,3,42.0,3.0,5.0,Specpr.,Panel,All amenities
4238,9238,For rent,Ziepniekkalns,Graudu 76,2,70.0,3.0,3.0,Jaun.,Masonry,All amenities
4239,9239,For rent,centrs,Marijas 16,2,54.0,3.0,6.0,P. kara,Brick,All amenities
4244,9244,For rent,centrs,Klusā 20,1,27.0,6.0,9.0,Renov.,Masonry,All amenities
4245,9245,For rent,Mežciems,Eizenšteina 49a,3,18.0,1.0,2.0,Jaun.,Panel,All amenities
4247,9247,For rent,Teika,Kastrānes 1,2,33.0,1.0,5.0,Renov.,Brick,All amenities
4248,9248,For rent,Vecmīlgrāvis,Atlantijas 7,1,18.0,3.0,5.0,Specpr.,Brick-Panel,All amenities
4252,9252,For rent,Iļģuciems,Palangas 7,2,40.0,4.0,5.0,LT proj.,Panel,All amenities
4255,9255,For rent,centrs,Upes 12,1,32.0,1.0,4.0,P. kara,Masonry,Partial amenities
4257,9257,For rent,centrs,Brīvības 132,2,57.0,2.0,3.0,P. kara,Masonry,All amenities
4260,9260,For rent,Āgenskalns,Kuģu 22,1,25.0,1.0,4.0,Hrušč.,Brick,All amenities
4262,9262,For rent,centrs,Cēsu 17,1,30.0,2.0,2.0,P. kara,Wood,All amenities
4263,9263,For rent,Zolitūde,Zolitūdes 73,3,72.0,2.0,6.0,Jaun.,Brick-Panel,All amenities
4267,9267,For rent,Imanta,Kurzemes pr. 84,1,32.0,9.0,9.0,602.,Panel,All amenities
4268,9268,For rent,centrs,Bruņinieku 111,2,45.0,1.0,2.0,P. kara,Masonry,All amenities
4271,9271,For rent,Ziepniekkalns,Čakstes g. 49,1,19.0,1.0,2.0,Specpr.,Brick,All amenities
4274,9274,For rent,centrs,Pērnavas 10a,2,39.0,2.0,5.0,LT proj.,Brick,All amenities
4275,9275,For rent,centrs,Pērnavas 12,2,46.0,5.0,5.0,LT proj.,Brick,All amenities
4278,9278,For rent,Ziepniekkalns,Ozolciema 20/1,1,43.0,4.0,10.0,119.,Panel-Brick,All amenities
4279,9279,For rent,Zolitūde,Zolitūdes 25,1,45.0,3.0,9.0,Specpr.,Panel-Brick,All amenities
4281,9281,For rent,Mežaparks,Kokneses pr. 4 k-1,3,72.0,3.0,10.0,Jaun.,Brick-Panel,All amenities
4282,9282,For rent,Grīziņkalns,Barona 122,2,60.0,3.0,5.0,Specpr.,Brick-Panel,All amenities
4283,9283,For rent,centrs,Stabu 59,3,71.0,2.0,5.0,P. kara,Masonry,All amenities
4284,9284,For rent,centrs,Bruņinieku 28,4,116.0,3.0,6.0,P. kara,Masonry,All amenities
4285,9285,For rent,Purvciems,Nīcgales 4,2,49.0,1.0,1.0,602.,Panel,All amenities
4291,9291,For rent,Pļavnieki,Salnas 7,2,50.0,3.0,9.0,602.,Panel,All amenities
4292,9292,For rent,Torņakalns,Akmeņu 16a,2,81.0,3.0,4.0,P. kara,Brick,All amenities
4294,9294,For rent,centrs,Vagonu 22,1,26.0,1.0,5.0,Renov.,Masonry,All amenities
4299,9299,For rent,centrs,Stabu 54,3,84.0,2.0,4.0,P. kara,Masonry,All amenities
4301,9301,For rent,centrs,Baznīcas 26a,2,90.0,3.0,6.0,Renov.,Brick,All amenities
4314,9314,For rent,Mežaparks,Viestura pr. 53,1,35.0,3.0,9.0,Specpr.,Brick-Panel,All amenities
4316,9316,For rent,Ziepniekkalns,Dignājas 3a,2,62.0,5.0,6.0,Jaun.,Panel,All amenities
4317,9317,For rent,Sarkandaugava,Hāpsalas 9,1,30.0,2.0,2.0,P. kara,Brick,Partial amenities
4319,9319,For rent,Jugla,Vangažu 7,1,35.0,5.0,12.0,Specpr.,Brick,All amenities
4320,9320,For rent,Ziepniekkalns,Ozolciema 18,2,58.0,5.0,9.0,119.,Brick-Panel,All amenities
4321,9321,For rent,Bolderāja,Silikātu 7a,1,25.0,2.0,2.0,M. ģim.,Brick-Panel,Partial amenities
4322,9322,For rent,centrs,Valdemāra 89,1,15.0,4.0,5.0,P. kara,Brick,All amenities
4323,9323,For rent,Purvciems,Dudajeva g. 5,1,28.0,4.0,5.0,LT proj.,Panel,All amenities
4327,9327,For rent,Iļģuciems,Spilves 33,2,50.0,4.0,5.0,LT proj.,Panel,All amenities
4329,9329,For rent,Ķengarags,Maskavas 377,2,49.0,5.0,5.0,LT proj.,Panel,All amenities
4330,9330,For rent,Pļavnieki,Salnas 21,2,50.0,9.0,9.0,Jaun.,Panel-Brick,All amenities
4338,9338,For rent,Ziepniekkalns,Valdeķu 5,3,61.0,7.0,9.0,602.,Panel,All amenities
4341,9341,For rent,Čiekurkalns,Rusova 7,2,37.0,4.0,9.0,Jaun.,Masonry,All amenities
4342,9342,For rent,Maskavas priekšpilsēta,Maskavas 175,1,14.0,4.0,4.0,Specpr.,Masonry,All amenities
4348,9348,For rent,centrs,Lāčplēša 98,1,20.0,6.0,6.0,Specpr.,Panel-Brick,All amenities
4349,9349,For rent,Āgenskalns,St. Rusas 5,1,35.0,3.0,6.0,Hrušč.,Masonry,All amenities
4350,9350,For rent,Teika,Brīvības gatve 312,2,54.0,3.0,5.0,Renov.,Masonry,All amenities
4352,9352,For rent,Teika,Ropažu 56,2,35.0,1.0,5.0,Staļina,Brick,All amenities
4353,9353,For rent,Pļavnieki,Deglava 152,1,31.0,2.0,9.0,602.,Panel,All amenities
4354,9354,For rent,centrs,Bruņinieku 115c,1,20.0,4.0,5.0,P. kara,Masonry,Partial amenities
4359,9359,For rent,Teika,Brīvības gatve 293 a,3,91.0,3.0,5.0,Jaun.,Panel,All amenities
4365,9365,For rent,Purvciems,Ilūkstes 101,2,45.0,2.0,10.0,467.,Panel-Brick,All amenities
4371,9371,For rent,centrs,Birznieka-Upīša 23,1,16.0,3.0,3.0,P. kara,Masonry,All amenities
4373,9373,For rent,Šampēteris-Pleskodāle,Lielirbes 11,3,93.0,9.0,23.0,Jaun.,Panel-Brick,All amenities
4374,9374,For rent,centrs,Ģertrūdes 127,1,29.0,4.0,5.0,P. kara,Brick,All amenities
4375,9375,For rent,centrs,M. Piena 8,3,51.0,4.0,4.0,P. kara,Brick,All amenities
4377,9377,For rent,Bieriņi,Līdaku 3a,1,25.0,2.0,2.0,P. kara,Wood,Partial amenities
4379,9379,For rent,Sarkandaugava,Limbažu 2,1,26.12,5.0,5.0,Hrušč.,Brick,All amenities
4380,9380,For rent,centrs,Senču 5,3,93.0,3.0,5.0,P. kara,Masonry,All amenities
4383,9383,For rent,Ziepniekkalns,Valdeķu 66/1,1,34.0,5.0,9.0,602.,Panel,All amenities
4385,9385,For rent,Pļavnieki,Rudens 9,1,31.0,1.0,9.0,602.,Panel,All amenities
4387,9387,For rent,Mežaparks,Siguldas pr. 14,4,151.0,2.0,3.0,P. kara,Masonry,All amenities
4388,9388,For rent,centrs,Čaka 89,1,13.0,2.0,2.0,Renov.,Masonry,All amenities
4389,9389,For rent,Purvciems,Viršu 4,1,44.0,7.0,12.0,104.,Panel,All amenities
4390,9390,For rent,Zolitūde,Bieziņa 3,3,70.0,2.0,10.0,119.,Panel,All amenities
4391,9391,For rent,centrs,Matīsa 14,1,33.0,2.0,2.0,P. kara,Wood,All amenities
4392,9392,For rent,Maskavas priekšpilsēta,Maskavas 146,1,23.0,1.0,1.0,Renov.,Panel-Brick,All amenities
4399,9399,For rent,Dzegužkalns,Dzirciema 21,2,48.0,12.0,12.0,Čehu pr.,Brick-Panel,All amenities
4400,9400,For rent,centrs,Brīvības 56,4,20.0,3.0,6.0,Staļina,Panel,All amenities
4401,9401,For rent,Purvciems,Ūnijas 31,2,55.0,1.0,3.0,Staļina,Brick,All amenities
4402,9402,For rent,centrs,Cēsu 2,2,54.0,4.0,6.0,P. kara,Masonry,All amenities
4403,9403,For rent,centrs,Birznieka-Upīša 29,3,82.0,5.0,6.0,Renov.,Masonry,All amenities
4404,9404,For rent,Šampēteris-Pleskodāle,Zalves 47,3,82.0,1.0,5.0,Jaun.,Brick,All amenities
4405,9405,For rent,centrs,Cēsu 2,2,50.0,5.0,6.0,P. kara,Masonry,All amenities
4408,9408,For rent,Ziepniekkalns,Ozolciema 52,1,41.0,2.0,9.0,M. ģim.,Panel,All amenities
4418,9418,For rent,centrs,Eksporta 8,4,260.0,2.0,2.0,Jaun.,Masonry,All amenities
4419,9419,For rent,centrs,Eksporta 8,4,235.0,2.0,2.0,Jaun.,Masonry,All amenities
4420,9420,For rent,Ziepniekkalns,Valdeķu 50,3,65.0,3.0,9.0,602.,Panel,All amenities
4421,9421,For rent,Āgenskalns,Gardenes 7,2,42.0,5.0,5.0,Hrušč.,Brick,All amenities
4427,9427,For rent,Pļavnieki,Deglava 106,1,40.0,1.0,9.0,119.,Panel,All amenities
4429,9429,For rent,centrs,Miera 27,4,101.0,5.0,5.0,P. kara,Masonry,Partial amenities
4430,9430,For rent,centrs,Rūpniecības 21,3,95.0,3.0,7.0,Jaun.,Brick,All amenities
4432,9432,For rent,Purvciems,Ilūkstes 60,1,30.0,5.0,5.0,LT proj.,Panel,All amenities
4433,9433,For rent,Purvciems,Ieriķu 36,1,28.0,3.0,5.0,103.,Brick-Panel,All amenities
4436,9436,For rent,Purvciems,Ilūkstes 54,1,43.0,2.0,5.0,M. ģim.,Panel,All amenities
4437,9437,For rent,centrs,Čaka 130,1,35.0,1.0,6.0,P. kara,Brick,All amenities
4443,9443,For rent,Ķengarags,Maskavas 266,2,45.0,4.0,5.0,LT proj.,Panel,All amenities
4444,9444,For rent,centrs,Alunāna 6,2,50.0,2.0,4.0,P. kara,Brick,All amenities
4448,9448,For rent,centrs,Kurbada 3b,5,50.0,3.0,5.0,Renov.,Brick-Panel,All amenities
4451,9451,For rent,Imanta,Kurzemes pr. 148,1,34.0,8.0,9.0,602.,Panel,All amenities
4455,9455,For rent,Purvciems,Kastrānes 1/2,1,24.0,2.0,5.0,Renov.,Masonry,All amenities
4463,9463,For rent,centrs,Brīvības iela 162,4,86.0,5.0,8.0,Specpr.,Brick-Panel,All amenities
4464,9464,For rent,Jugla,Ciemupes 1,3,100.0,4.0,10.0,Jaun.,Masonry,All amenities
4466,9466,For rent,centrs,Eksporta 12,4,245.0,6.0,6.0,Renov.,Masonry,All amenities
4469,9469,For rent,Mangaļi,Briežu 7,1,26.0,5.0,6.0,Jaun.,Panel,All amenities
4471,9471,For rent,centrs,Tallinas 68,2,35.0,5.0,5.0,P. kara,Masonry,All amenities
4472,9472,For rent,centrs,Alberta 11,3,64.26,5.0,6.0,P. kara,Masonry,All amenities
4473,9473,For rent,centrs,Avotu 75,1,20.0,1.0,2.0,P. kara,Wood,Partial amenities
4475,9475,For rent,centrs,Čaka 54,4,100.0,2.0,6.0,P. kara,Brick,All amenities
4481,9481,For rent,Zolitūde,Ruses 24,3,75.0,4.0,9.0,119.,Panel,All amenities
4483,9483,For rent,centrs,Birznieka-Upīša 23,4,98.0,1.0,3.0,P. kara,Masonry,All amenities
4484,9484,For rent,Purvciems,Dzelzavas 95,2,51.0,4.0,5.0,LT proj.,Panel,All amenities
4486,9486,For rent,Ziepniekkalns,Ozolciema 56 k-2,1,35.0,9.0,9.0,602.,Panel,All amenities
4491,9491,For rent,Purvciems,Ūnijas 59,2,46.0,5.0,5.0,103.,Brick-Panel,All amenities
4492,9492,For rent,centrs,Avotu 37,3,63.0,3.0,3.0,Staļina,Brick,Partial amenities
4495,9495,For rent,Bolderāja,Lielupes 1,1,28.0,1.0,5.0,Hrušč.,Masonry,All amenities
4497,9497,For rent,Āgenskalns,Kuldīgas 37a,3,79.0,4.0,5.0,Jaun.,Panel,All amenities
4498,9498,For rent,Ziepniekkalns,Ziepniekkalna 64,2,60.0,1.0,5.0,Jaun.,Masonry,All amenities
4499,9499,For rent,Iļģuciems,Spilves 35,1,25.0,5.0,5.0,LT proj.,Panel,All amenities
4502,9502,For rent,Pļavnieki,Ilūkstes 4,1,40.0,4.0,9.0,104.,Panel,All amenities
4503,9503,For rent,Pļavnieki,J. Vācieša 10,2,51.0,5.0,9.0,602.,Panel,All amenities
4504,9504,For rent,Ziepniekkalns,Valdeķu 60,2,51.0,3.0,9.0,602.,Brick-Panel,All amenities
4505,9505,For rent,Šampēteris-Pleskodāle,Šampētera 42,2,40.0,1.0,2.0,Renov.,Wood,All amenities
4506,9506,For rent,Krasta r-ns,Maskavas 218,2,50.0,7.0,9.0,467.,Panel,All amenities
4507,9507,For rent,centrs,Vidus 4,3,82.0,4.0,5.0,P. kara,Brick,All amenities
4508,9508,For rent,Jaunciems,Jaunciema 5. šķ. l. 10b,1,50.0,1.0,3.0,Priv. m.,Masonry,All amenities
4513,9513,For rent,centrs,Eksporta 8,5,150.0,1.0,2.0,Jaun.,Masonry,All amenities
4514,9514,For rent,Purvciems,Ķeguma 60,1,40.0,3.0,5.0,M. ģim.,Panel,All amenities
4516,9516,For rent,centrs,Valdemāra 147/3,2,54.0,2.0,5.0,Specpr.,Brick,All amenities
4517,9517,For rent,centrs,Barona 82a,1,23.0,1.0,2.0,Staļina,Masonry,All amenities
4521,9521,For rent,Purvciems,Dzelzavas 38,2,57.0,12.0,12.0,104.,Panel,All amenities
4524,9524,For rent,Zolitūde,Liedes 2,2,63.0,1.0,4.0,Jaun.,Panel,All amenities
4525,9525,For rent,Zolitūde,Ruses 3,1,42.0,5.0,9.0,119.,Panel,All amenities
4526,9526,For rent,Sarkandaugava,Ozolu 7,2,40.0,1.0,5.0,Specpr.,Brick-Panel,All amenities
4527,9527,For rent,centrs,Tērbatas 4,4,119.0,4.0,5.0,Renov.,Masonry,All amenities
4528,9528,For rent,Mežaparks,Visbijas pr. 17,5,165.0,2.0,3.0,Renov.,Masonry,All amenities
4530,9530,For rent,Āgenskalns,Alīses 6,2,43.0,5.0,5.0,Hrušč.,Panel,All amenities
4531,9531,For rent,Ziepniekkalns,Ziepniekkalna 70,3,84.0,3.0,4.0,Jaun.,Masonry,All amenities
4533,9533,For rent,centrs,Eksporta 8,4,148.0,1.0,3.0,Jaun.,Wood,All amenities
4534,9534,For rent,Šampēteris-Pleskodāle,Lielirbes 13,3,90.0,15.0,30.0,Jaun.,Masonry,All amenities
4536,9536,For rent,Teika,Brīvības gatve 334,2,43.0,3.0,5.0,Hrušč.,Brick-Panel,All amenities
4537,9537,For rent,Pļavnieki,Saharova 7,1,40.0,3.0,9.0,M. ģim.,Panel,All amenities
4539,9539,For rent,Mežciems,Celmu 10,2,49.0,2.0,5.0,LT proj.,Panel,All amenities
4543,9543,For rent,centrs,Jeruzalemes 10,3,116.0,5.0,7.0,Jaun.,Panel-Brick,All amenities
4544,9544,For rent,Vecrīga,Kungu 25,3,83.0,5.0,6.0,Jaun.,Panel-Brick,All amenities
4546,9546,For rent,centrs,Pulkv. Brieža 7,2,81.0,2.0,6.0,Renov.,Masonry,All amenities
4547,9547,For rent,Klīversala,Valguma 31,2,65.0,2.0,6.0,Jaun.,Panel,All amenities
4552,9552,For rent,Jugla,Juglas 29,1,31.0,4.0,4.0,Specpr.,Brick,All amenities
4558,9558,For rent,centrs,Zaubes 5,1,25.0,4.0,6.0,P. kara,Brick,All amenities
4559,9559,For rent,centrs,Čaka 67,1,25.0,6.0,6.0,P. kara,Brick,All amenities
4563,9563,For rent,centrs,Valdemāra 75,3,100.0,2.0,5.0,P. kara,Masonry,All amenities
4564,9564,For rent,Šampēteris-Pleskodāle,Astras 10a,2,79.0,3.0,3.0,Jaun.,Masonry,All amenities
4565,9565,For rent,Šampēteris-Pleskodāle,Astras 10a,1,69.0,3.0,3.0,Jaun.,Masonry,All amenities
4566,9566,For rent,Šampēteris-Pleskodāle,Astras 10a,1,82.0,2.0,3.0,Priv. m.,Masonry,All amenities
4567,9567,For rent,Pļavnieki,Deglava 160,1,32.0,2.0,9.0,602.,Panel,All amenities
4568,9568,For rent,Purvciems,Dzelzavas 76,2,50.0,9.0,9.0,602.,Panel,All amenities
4569,9569,For rent,centrs,Avotu 23,3,72.0,3.0,4.0,Renov.,Masonry,All amenities
4571,9571,For rent,centrs,Maskavas 68,1,15.0,4.0,6.0,P. kara,Masonry,All amenities
4572,9572,For rent,centrs,Avotu 23,3,72.0,2.0,4.0,Renov.,Masonry,All amenities
4574,9574,For rent,Purvciems,Nīcgales 21,2,47.0,2.0,5.0,LT proj.,Panel,All amenities
4575,9575,For rent,Mežciems,Gaiļezera 4,2,50.0,5.0,9.0,602.,Panel-Brick,All amenities
4576,9576,For rent,Mangaļi,Ezera 18,2,42.0,2.0,3.0,Renov.,Brick,All amenities
4577,9577,For rent,Mangaļi,Ezera 18,1,30.0,2.0,3.0,Renov.,Brick,All amenities
4579,9579,For rent,Bolderāja,Velkoņu 2,2,54.0,2.0,5.0,103.,Brick,All amenities
4585,9585,For rent,Āgenskalns,Kristapa 8b,1,18.0,2.0,4.0,M. ģim.,Brick,All amenities
4586,9586,For rent,centrs,Klijānu 6,2,47.0,7.0,9.0,Renov.,Brick-Panel,All amenities
4587,9587,For rent,Mežaparks,Viestura pr. 95,2,50.0,7.0,9.0,Jaun.,Brick-Panel,All amenities
4588,9588,For rent,Ziepniekkalns,Svētes 1,3,99.0,1.0,4.0,Jaun.,Brick,All amenities
4591,9591,For rent,centrs,Strēlnieku 19,2,40.0,1.0,3.0,P. kara,Brick-Panel,All amenities
4592,9592,For rent,Krasta r-ns,Lubānas 14,1,33.0,9.0,9.0,467.,Panel-Brick,All amenities
4594,9594,For rent,Āgenskalns,Gardenes 5,1,30.0,1.0,5.0,Hrušč.,Brick,All amenities
4596,9596,For rent,Āgenskalns,Valentīna 16,1,35.0,4.0,5.0,Jaun.,Brick-Panel,All amenities
4597,9597,For rent,centrs,Lāčplēša 131,2,47.0,1.0,4.0,P. kara,Masonry,All amenities
4599,9599,For rent,Purvciems,Astras 8 k-1,3,83.0,16.0,24.0,Jaun.,Panel,All amenities
4600,9600,For rent,Purvciems,Kastrānes 1-2,1,18.0,4.0,5.0,Renov.,Brick,All amenities
4605,9605,For rent,centrs,Zaļā 4,3,100.0,6.0,7.0,Specpr.,Masonry,All amenities
4608,9608,For rent,Purvciems,Nīcgales 4,2,50.0,8.0,9.0,602.,Panel,All amenities
4609,9609,For rent,centrs,Sermuliņu 16,2,45.0,1.0,1.0,Jaun.,Masonry,All amenities
4610,9610,For rent,Dārzciems,Stopiņu 14,2,56.0,2.0,5.0,Jaun.,Masonry,All amenities
4613,9613,For rent,Iļģuciems,Kreslera 1k5,1,32.0,1.0,2.0,Hrušč.,Brick,All amenities
4614,9614,For rent,Jugla,Brīvības gatve 404,1,34.0,6.0,12.0,Specpr.,Brick-Panel,All amenities
4616,9616,For rent,centrs,Klusā 18,1,25.0,9.0,9.0,Renov.,Masonry,All amenities
4618,9618,For rent,Āgenskalns,Mūkusalas 25,2,44.0,3.0,6.0,Jaun.,Masonry,All amenities
4619,9619,For rent,centrs,Brīvības iela 169,2,48.0,4.0,5.0,103.,Panel-Brick,All amenities
4622,9622,For rent,Grīziņkalns,Tallinas 85,2,38.0,4.0,4.0,P. kara,Masonry,All amenities
4624,9624,For rent,centrs,Bruņinieku 73a,2,55.0,2.0,4.0,P. kara,Masonry,All amenities
4626,9626,For rent,Ķengarags,Krustpils 73,1,12.0,3.0,3.0,M. ģim.,Brick,All amenities
4628,9628,For rent,Purvciems,Ieriķu 9a,1,31.0,1.0,3.0,Hrušč.,Brick-Panel,All amenities
4632,9632,For rent,Purvciems,Kastrānes 1/2,1,20.0,3.0,5.0,Jaun.,Panel,All amenities
4633,9633,For rent,Teika,Raunas 45,2,41.0,1.0,1.0,Hrušč.,Brick,All amenities
4634,9634,For rent,centrs,Sadovņikova 39,1,40.0,3.0,7.0,Renov.,Masonry,All amenities
4635,9635,For rent,Dārzciems,Ūbeles 5,1,44.0,3.0,5.0,Specpr.,Brick-Panel,All amenities
4636,9636,For rent,Ziepniekkalns,Basu 3a,2,57.0,2.0,2.0,Jaun.,Masonry,All amenities
4639,9639,For rent,centrs,Čaka 33,2,45.0,4.0,6.0,P. kara,Masonry,All amenities
4642,9642,For rent,centrs,Brīvības 133,3,57.0,4.0,4.0,P. kara,Brick,All amenities
4645,9645,For rent,Purvciems,Marsa g. 12,1,27.0,1.0,5.0,LT proj.,Panel,All amenities
4652,9652,For rent,Iļģuciems,Lidoņu 26,2,50.0,3.0,5.0,LT proj.,Panel,All amenities
4654,9654,For rent,Iļģuciems,Vaidelotes 24,2,41.0,5.0,5.0,Hrušč.,Brick,All amenities
4655,9655,For rent,Vecmīlgrāvis,Kalngales 11,1,40.0,3.0,9.0,602.,Panel-Brick,All amenities
4658,9658,For rent,Ķengarags,Maskavas 429,2,52.0,4.0,5.0,LT proj.,Panel,All amenities
4659,9659,For rent,Purvciems,Marsa g. 12,1,26.0,3.0,5.0,LT proj.,Panel,All amenities
4662,9662,For rent,centrs,Eksporta 8,4,260.0,2.0,2.0,Jaun.,Masonry,All amenities
4667,9667,For rent,Purvciems,Nīcgales 31,3,76.0,8.0,8.0,119.,Panel,All amenities
4668,9668,For rent,centrs,Lenču 2,2,50.0,1.0,5.0,P. kara,Masonry,All amenities
4672,9672,For rent,Sarkandaugava,Tvaika 16,1,30.0,5.0,5.0,Hrušč.,Brick,All amenities
4673,9673,For rent,centrs,Krasta 25,2,50.0,3.0,4.0,P. kara,Masonry,All amenities
4676,9676,For rent,Vecmīlgrāvis,Emmas 3a,1,29.0,5.0,5.0,Hrušč.,Brick,All amenities
4677,9677,For rent,Ķengarags,Lokomotīves 48,1,33.0,4.0,5.0,LT proj.,Panel,All amenities
4680,9680,For rent,centrs,Katrīnas d. 26,1,21.0,2.0,3.0,M. ģim.,Brick,All amenities
4681,9681,For rent,Ķengarags,Krustpils 73,2,50.0,1.0,3.0,Staļina,Brick,All amenities
4682,9682,For rent,Pļavnieki,Krustpils 73,2,50.0,1.0,3.0,Staļina,Brick,All amenities
4684,9684,For rent,Āgenskalns,Elvīras 13a,1,30.0,4.0,5.0,LT proj.,Panel,All amenities
4685,9685,For rent,Daugavgrīva,Birzes 32,1,32.0,2.0,5.0,103.,Brick-Panel,All amenities
